text,size
enacting,2
enclave,2
encounter,2
encountered,2
encounters,2
encourages,2
endangering,2
endorse,2
ends,2
energized,2
enforcementno,2
engagement,2
engineer,2
enhance,2
enhanced,2
enlist,2
enrichment,2
ensemble,2
enshrined,2
entity,2
entrapment,2
entrenched,2
environmental,2
episodes,2
equal,2
equally,2
eroded,2
escalation,2
escort,2
espaillat,2
essence,2
estimate,2
estrada,2
ethnically,2
eugenicist,2
evacuated,2
evade,2
evaluation,2
eve,2
evenly,2
everywhere,2
evident,2
exaggerated,2
examining,2
exceedingly,2
exceptions,2
exclusions,2
exclusive,2
exempt,2
exhibit,2
existential,2
exists,2
exit,2
expands,2
expectation,2
expedite,2
expel,2
expensive,2
experienced,2
experiencing,2
expertise,2
explains,2
explicit,2
exploit,2
expose,2
expressing,2
expression,2
expressions,2
extensions,2
extensive,2
extravagant,2
extremists,2
exurban,2
fails,2
fajardo,2
fandos,2
fans,2
farah,2
farenthold,2
fascinating,2
fat,2
fathers,2
favoring,2
favorite,2
featured,2
feet,2
felonies,2
fence,2
fences,2
fernandez,2
festering,2
festive,2
fields,2
filling,2
fills,2
finishers,2
firefighters,2
firmly,2
fitting,2
fixed,2
fixing,2
flag,2
flagrant,2
flags,2
flakeno,2
flanked,2
flatiron,2
flaws,2
flew,2
flip,2
floating,2
flooded,2
flooding,2
flout,2
flown,2
fluid,2
fly,2
footage,2
foragers,2
foraging,2
forceful,2
foremost,2
forever,2
forget,2
formal,2
formally,2
formed,2
forthcoming,2
fortunate,2
forty,2
forum,2
forums,2
fostered,2
founding,2
frame,2
frames,2
franchise,2
franchisees,2
franchises,2
franco,2
franklin,2
frantic,2
frenzy,2
frigid,2
fronts,2
fruit,2
fueled,2
fulfills,2
function,2
funeral,2
futile,2
fuzzy,2
gallery,2
gandhi,2
gaps,2
garland,2
garnered,2
gathering,2
gay,2
gee,2
gelbaum,2
generate,2
generates,2
generations,2
generic,2
generousmore,2
germans,2
gesture,2
gevgelija,2
gidley,2
giuliani,2
glad,2
globalism,2
globalist,2
globe,2
gold,2
golf,2
grabbing,2
grace,2
grander,2
grandfather,2
grandparents,2
grappling,2
grass,2
grateful,2
gratifying,2
gratitude,2
greatness,2
grieving,2
grillo,2
grinned,2
gripping,2
grisham,2
groundwork,2
gruesome,2
guadalupe,2
guards,2
guatemala,2
gubernatorial,2
guez,2
guinea,2
gunman,2
gunpoint,2
guns,2
guti,2
gymnast,2
habit,2
hail,2
haitians,2
halls,2
halt,2
hamilton,2
happiness,2
harassment,2
harden,2
hardships,2
harrison,2
harvard,2
harvey,2
hateful,2
hats,2
hearings,2
heated,2
heidi,2
heightened,2
heights,2
heitkamp,2
helene,2
hence,2
hesitant,2
hesitated,2
hey,2
hidden,2
hide,2
hierarchies,2
hierarchy,2
hinder,2
hipkins,2
hirschfeld,2
histories,2
hodgson,2
hoffman,2
hogan,2
holder,2
holdovers,2
hole,2
holes,2
holland,2
hondurans,2
honestly,2
hopefully,2
horn,2
horrific,2
hostile,2
hostility,2
hosts,2
houlton,2
http,2
huddled,2
huffington,2
hug,2
hung,2
hunt,2
huntington,2
hurdle,2
hurting,2
hutchens,2
huts,2
hysteria,2
iconic,2
ideal,2
identical,2
identifying,2
ideological,2
ignorance,2
ignorant,2
ignores,2
ileana,2
illegality,2
illiterate,2
illness,2
imagination,2
immense,2
impartial,2
impassioned,2
imperative,2
imperfect,2
impetus,2
import,2
importance,2
importing,2
impoverished,2
impressed,2
impression,2
improper,2
improve,2
improvements,2
improving,2
inaction,2
incidents,2
inciting,2
inclusive,2
incompetence,2
inconceivable,2
incorrect,2
increasedenforcement,2
incredibly,2
incumbent,2
indirectly,2
indiscriminate,2
individually,2
industries,2
infiltrate,2
inflammatory,2
inflow,2
influxes,2
infor,2
informing,2
infractions,2
inherently,2
inhumane,2
injured,2
injustice,2
innate,2
input,2
inquire,2
inquiries,2
inquiry,2
ins,2
insights,2
insists,2
inspecting,2
inspired,2
instability,2
intensity,2
interpreted,2
intervened,2
intervention,2
intimidate,2
intrusive,2
investigate,2
investigated,2
investigates,2
investigating,2
investing,2
investments,2
investors,2
invitation,2
involve,2
involving,2
iphone,2
iphones,2
ipsos,2
ira,2
ironically,2
irvine,2
irving,2
irwin,2
isakson,2
islamists,2
islamization,2
islamophobia,2
isolated,2
isolation,2
items,2
ivanka,2
ivory,2
iz,2
jagged,2
jailed,2
jean,2
jeopardize,2
jerusalem,2
jillian,2
jiron,2
jo,2
johnny,2
jorge,2
jp,2
juarez,2
judged,2
jumping,2
justification,2
justin,2
juvenile,2
kander,2
kate,2
kathleen,2
kearny,2
keefe,2
keith,2
kenney,2
khanh,2
khomeini,2
kick,2
kicking,2
kickoff,2
killing,2
knocked,2
knowingly,2
koch,2
kreindler,2
kuenssberg,2
lago,2
lagunas,2
landed,2
lands,2
landscaping,2
lanes,2
lange,2
lapse,2
las,2
lasalle,2
lashed,2
lasting,2
latitude,2
launching,2
laureate,2
leaked,2
leaks,2
learning,2
lee,2
leg,2
legality,2
legalizing,2
lehtinen,2
lenders,2
lenient,2
lesbos,2
lesson,2
lethal,2
letting,2
leuschen,2
liar,2
liberation,2
library,2
libre,2
libya,2
lie,2
lifted,2
likened,2
likening,2
lima,2
lined,2
liner,2
linked,2
listen,2
listened,2
lloyd,2
loan,2
lobby,2
locally,2
locals,2
lockboxes,2
locker,2
loehr,2
longstanding,2
lookout,2
looming,2
loopholes,2
loosely,2
loosening,2
lorella,2
loudest,2
lovefest,2
lt,2
luis,2
lujan,2
luncheon,2
lunn,2
lure,2
lurid,2
lux,2
lyon,2
ma,2
macedonia,2
machado,2
magazines,2
mai,2
mailed,2
maintaining,2
majorities,2
makeup,2
maldonado,2
mammals,2
mamun,2
manage,2
managing,2
mandate,2
maneuver,2
manner,2
manners,2
manufactured,2
manus,2
mar,2
marcela,2
marco,2
marginal,2
mario,2
marketing,2
marred,2
masai,2
masses,2
match,2
material,2
matthew,2
mauricio,2
maximum,2
mayoral,2
mcallen,2
mcguinty,2
mckim,2
mckinney,2
meal,2
meaningful,2
meanspirited,2
medals,2
mediterranean,2
meets,2
mehlman,2
mejia,2
menendez,2
meng,2
mental,2
mentor,2
merits,2
messaging,2
metaphor,2
methods,2
metro,2
miano,2
midtown,2
migra,2
migratory,2
milk,2
mindful,2
mine,2
mired,2
mirrors,2
misdemeanor,2
misrepresented,2
mississippi,2
misstated,2
mistakes,2
mistrust,2
mix,2
mobile,2
mobilizing,2
mobs,2
mock,2
mocked,2
modesty,2
mollenkopf,2
moneymore,2
moneymoremoneynomoneyproposal,2
moneyno,2
mongering,2
monitor,2
monitoring,2
monitors,2
montana,2
monthly,2
monuments,2
mood,2
morally,2
moreover,2
mortgage,2
mosque,2
motion,2
motivating,2
mounted,2
mouth,2
muddying,2
multicultural,2
multiethnic,2
multiparty,2
multiplier,2
municipal,2
murderous,2
murders,2
myo,2
naheen,2
nail,2
namely,2
naming,2
narco,2
narrowed,2
natalie,2
nationalist,2
natives,2
nativism,2
nazi,2
nchez,2
neat,2
nebraska,2
neck,2
needless,2
neglect,2
neighbor,2
nepal,2
nephew,2
nerve,2
nez,2
nicaraguans,2
niche,2
nigerian,2
nights,2
nighttime,2
ninth,2
nocommon,2
noisy,2
noncitizen,2
noncriminal,2
nonprofit,2
nonsubscribers,2
nonwhites,2
nordic,2
norm,2
norms,2
noro,2
northwestern,2
norwegian,2
nosenator,2
notably,2
notifying,2
numbersusa,2
nutritional,2
nuts,2
nydia,2
obey,2
objection,2
objective,2
obodo,2
obsession,2
obstacle,2
obstacles,2
obstruct,2
occupations,2
occupied,2
offshore,2
omar,2
onetime,2
operate,2
opted,2
optionsbut,2
optionsgood,2
optionsin,2
orangutans,2
organizational,2
organize,2
organizers,2
orlando,2
orleans,2
oscar,2
ousted,2
outline,2
outlined,2
outlines,2
outpouring,2
overcome,2
overdue,2
overreach,2
oversees,2
overstay,2
pa,2
pacific,2
painting,2
pale,2
palpable,2
pandering,2
panic,2
papademetriou,2
paragraphs,2
paramilitary,2
paredez,2
paris,2
park,2
parkland,2
partial,2
participated,2
partnering,2
passengers,2
passes,2
patching,2
patriotic,2
patriots,2
pattern,2
paycheck,2
pearce,2
peasants,2
pediatrician,2
pejorative,2
penetrate,2
penniless,2
perceived,2
perception,2
performer,2
perilous,2
periodically,2
periods,2
perpetrators,2
persist,2
peru,2
petitioned,2
phase,2
phenomenon,2
phillips,2
phones,2
pickup,2
pie,2
pieces,2
pile,2
pills,2
pink,2
pioneered,2
pitfalls,2
pitted,2
pitts,2
placing,2
plagued,2
plainly,2
plaintiff,2
plane,2
pleasing,2
pledged,2
pledges,2
plight,2
plots,2
pocket,2
podium,2
poised,2
poison,2
polarized,2
policymaking,2
politicizing,2
porch,2
pornography,2
portion,2
possessed,2
possession,2
postpone,2
posture,2
postwar,2
practical,2
praeli,2
prayer,2
preaching,2
precipitated,2
preclude,2
predict,2
prediction,2
preferential,2
prefers,2
premier,2
preside,2
presidencies,2
presumably,2
primaries,2
prioritized,2
privileged,2
proactively,2
probable,2
problematic,2
procedure,2
producer,2
product,2
production,2
productive,2
professors,2
proficiency,2
profiles,2
profitable,2
profits,2
progressively,2
projects,2
proliferating,2
proliferation,2
prolonged,2
promising,2
promoted,2
pronouncements,2
propensity,2
proponent,2
proposes,2
prosecuted,2
prospective,2
prospered,2
prosperous,2
protagonist,2
proudly,2
proven,2
provincial,2
proving,2
provoking,2
psychology,2
ptsd,2
publish,2
punch,2
punishable,2
punishing,2
punishment,2
purchase,2
pure,2
purely,2
pursuit,2
puzzle,2
qiu,2
quantity,2
quarters,2
questioning,2
quomore,2
quota,2
quote,2
radicalized,2
rail,2
ranging,2
rank,2
ranked,2
ransom,2
rants,2
rapist,2
rating,2
ray,2
react,2
reacting,2
realistic,2
realm,2
reasoning,2
reassure,2
rebels,2
rebuffed,2
rebuild,2
recapturing,2
recedes,2
receives,2
receptionist,2
receptive,2
recoiled,2
recollection,2
reconsider,2
recorded,2
recounted,2
recover,2
recruited,2
recruitment,2
reduces,2
referenced,2
refuges,2
refusal,2
refuses,2
regaining,2
regroup,2
regular,2
regulate,2
regulates,2
regulations,2
regulatory,2
reinforce,2
rejoinder,2
relaxed,2
relevant,2
reliable,2
reliably,2
religions,2
relish,2
reluctance,2
remark,2
remedy,2
remembering,2
remind,2
reminded,2
reminder,2
renovation,2
renowned,2
rent,2
renzi,2
reopen,2
repair,2
repeal,2
repelled,2
replies,2
reply,2
repression,2
reproduce,2
reps,2
republicansno,2
reputation,2
rescue,2
resent,2
resentment,2
reside,2
resided,2
residing,2
respective,2
restore,2
restoring,2
restricted,2
restrictionist,2
resulting,2
retired,2
retirement,2
reunite,2
reunited,2
revealing,2
reverberating,2
reversing,2
reviewed,2
revision,2
revoked,2
revolt,2
revolved,2
reward,2
reyes,2
reyna,2
rightly,2
rightward,2
rigorous,2
riot,2
ripping,2
ripple,2
risen,2
risking,2
risky,2
roads,2
roaring,2
rod,2
rodr,2
roeder,2
rogelio,2
roger,2
roil,2
rolled,2
romney,2
ropes,2
ros,2
rosales,2
route,2
routes,2
row,2
royce,2
rrez,2
rubber,2
rudd,2
ruin,2
ruined,2
rulings,2
rush,2
sabotage,2
sabotaged,2
saenz,2
sail,2
saint,2
salient,2
salman,2
salt,2
samuel,2
sandra,2
santa,2
saris,2
satirical,2
satisfactory,2
saudi,2
saves,2
saving,2
scapegoating,2
scare,2
scaring,2
scheduledgang,2
scheduledmccain,2
scheduledwhite,2
scheme,2
scholarship,2
scotland,2
scrambled,2
scratching,2
screams,2
screened,2
screening,2
seal,2
seasonal,2
seated,2
secession,2
seed,2
seizing,2
selects,2
selling,2
senegal,2
senseless,2
sensitive,2
sentiments,2
sentinels,2
separately,2
servants,2
sets,2
seventeen,2
sexually,2
shadow,2
shelter,2
sheryl,2
shields,2
shirt,2
shocked,2
shook,2
shopping,2
shorthand,2
shouldered,2
showering,2
shrinking,2
shy,2
sided,2
signaling,2
signature,2
signatures,2
silk,2
similarly,2
singled,2
sins,2
sixno,2
slap,2
slaves,2
slogan,2
slots,2
slovenian,2
slowing,2
slowly,2
smile,2
smuggle,2
smuggled,2
sobell,2
sold,2
soldiers,2
solid,2
soloway,2
somalia,2
somehow,2
sometime,2
somewhere,2
songs,2
sophisticated,2
soprano,2
sorts,2
soul,2
sounded,2
southwest,2
sparking,2
specializes,2
specialty,2
specifics,2
specify,2
spectacle,2
specter,2
speechwriter,2
spicer,2
spies,2
spiked,2
sprawl,2
squad,2
stability,2
stable,2
stacked,2
stages,2
stanek,2
staple,2
staring,2
stark,2
stash,2
staten,2
statewide,2
stationed,2
steady,2
steinberg,2
steinle,2
stemming,2
steven,2
stevens,2
sticking,2
stiff,2
stone,2
stormed,2
straight,2
strain,2
strains,2
stranger,2
strategic,2
streets,2
strengthening,2
stretch,2
stretched,2
strident,2
stringent,2
struggles,2
strung,2
studied,2
stunning,2
stymie,2
subdued,2
subjected,2
subjecting,2
succeeding,2
successor,2
succumb,2
sudanese,2
suffers,2
suggestions,2
summarily,2
sums,2
superior,2
supervisor,2
supremacy,2
surpass,2
surprisingly,2
survived,2
surviving,2
survivors,2
swarm,2
sway,2
sweden,2
swell,2
swerves,2
swing,2
swung,2
syed,2
symbolic,2
sympathizer,2
sympathizers,2
systemstatus,2
tackling,2
tactics,2
tall,2
tankersleyhealth,2
tantamount,2
tanton,2
task,2
tasked,2
taxpayer,2
tea,2
teacher,2
teaching,2
tear,2
tearing,2
teenager,2
telenovela,2
teleprompter,2
televised,2
ten,2
tended,2
tendency,2
tender,2
tennis,2
tenor,2
tense,2
tenure,2
termed,2
termination,2
terrible,2
terrified,2
terrifying,2
terry,2
testimony,2
theft,2
theoretical,2
theories,2
theresa,2
thick,2
thicket,2
thirds,2
thwart,2
tide,2
tight,2
tighten,2
tightening,2
tightly,2
tim,2
timely,2
tips,2
titled,2
tocitizenship,2
tocitizenshipnocitizenshipproposal,2
tolerance,2
tooth,2
topics,2
torture,2
tortured,2
touch,2
toughen,2
tour,2
tourism,2
tours,2
touted,2
touting,2
towards,2
toxic,2
trading,2
trail,2
trained,2
transferred,2
transformed,2
transparent,2
trap,2
trash,2
treason,2
treasured,2
treating,2
trek,2
tremendous,2
trueex,2
trumpcambridge,2
trumpets,2
trumpian,2
trustworthy,2
tube,2
turnout,2
tweak,2
tyler,2
ubiquitous,2
ultimate,2
unassimilated,2
uncooperative,2
uncovered,2
undergo,2
underscore,2
underscores,2
underscoring,2
understandable,2
understandably,2
undesirables,2
undone,2
unemployment,2
unfairly,2
unfamiliar,2
unfolding,2
unfounded,2
unifying,2
uninformed,2
unite,2
units,2
unity,2
unlawful,2
unleash,2
unleashing,2
unofficial,2
unpopularity,2
unreasonable,2
unregulated,2
unresolved,2
unsatisfactory,2
unskilled,2
unspecified,2
unsuccessful,2
unsure,2
untold,2
untrue,2
unworthy,2
upheld,2
ups,2
urban,2
usa,2
usual,2
utility,2
uzbekistan,2
vacuum,2
valadao,2
valdes,2
validates,2
valle,2
valpara,2
value,2
van,2
vanished,2
vaughan,2
vegas,2
vengeance,2
veracity,2
verbal,2
verified,2
versus,2
vet,2
veterans,2
vexing,2
victimization,2
victoria,2
villacis,2
violation,2
virtues,2
virulent,2
vis,2
vision,2
visions,2
vital,2
vivid,2
voiced,2
voluntary,2
volunteering,2
vying,2
wake,2
ward,2
warily,2
warm,2
wars,2
wasted,2
watered,2
waves,2
waving,2
weakened,2
weakens,2
weakness,2
wear,2
webster,2
wedding,2
weighed,2
weird,2
wets,2
whereabouts,2
whims,2
whit,2
widening,2
wilber,2
wilbur,2
winking,2
wins,2
winter,2
wis,2
wisdom,2
witch,2
withdrawal,2
witness,2
witnessing,2
wondered,2
worrying,2
worthy,2
wrapped,2
wray,2
wrongly,2
wynne,2
yasmeen,2
yearslong,2
yo,2
yorkto,2
yu,2
zones,2
aback,1
abandon,1
abating,1
abc,1
abdoulaye,1
abella,1
abide,1
abides,1
abilities,1
abject,1
abnormally,1
abolitionists,1
aboubacar,1
abraham,1
abrahamian,1
abrasive,1
abrupt,1
absolutist,1
abused,1
abuses,1
academy,1
accelerating,1
accent,1
accessory,1
accidental,1
accidentally,1
accompanying,1
accordingly,1
accuracy,1
accuse,1
achieves,1
achieving,1
acknowledgment,1
acquire,1
acquittal,1
acrimony,1
acrobat,1
acrobats,1
actors,1
adam,1
adams,1
adapt,1
adept,1
adhere,1
adherence,1
adjectives,1
adjudicating,1
adjudication,1
adjusted,1
adler,1
administer,1
administered,1
administrators,1
admirable,1
admiration,1
admire,1
admiringly,1
admissions,1
admits,1
admitting,1
admonished,1
admonition,1
adopt,1
adoption,1
adrian,1
adriano,1
adulthood,1
advancement,1
advancing,1
adverse,1
adversely,1
adversity,1
aegean,1
affable,1
affair,1
affection,1
affiliation,1
affirmed,1
affordable,1
afforded,1
affords,1
afghans,1
afoul,1
afterwards,1
agarwal,1
agence,1
aggressiveenforcementproposal,1
aggressiveness,1
aggrieved,1
aghast,1
agitators,1
agricultural,1
agriprocessors,1
aided,1
aircraft,1
aired,1
airstrikes,1
airwaves,1
akash,1
al,1
alarm,1
alarmist,1
alarms,1
alas,1
alba,1
albeit,1
albence,1
alberto,1
albertson,1
alcohol,1
alejandra,1
alerted,1
alerting,1
alexandria,1
algerian,1
alhokair,1
ali,1
alight,1
align,1
alistair,1
alive,1
allegations,1
allege,1
allende,1
alleys,1
allocate,1
allocation,1
allowable,1
allowances,1
alludes,1
alluding,1
alongs,1
alphonso,1
alsworth,1
alter,1
aluminum,1
alumnus,1
alvarado,1
aly,1
amanda,1
amandus,1
amass,1
amassed,1
amassing,1
amber,1
ambiguous,1
ambitions,1
ambitious,1
ambush,1
amd,1
amicus,1
amin,1
amity,1
amnesia,1
amply,1
amster,1
amusement,1
analyze,1
analyzing,1
anatomy,1
anbang,1
ancestor,1
ancestors,1
andalusian,1
andazola,1
anderson,1
andr,1
andrews,1
andy,1
anew,1
angering,1
angle,1
anglo,1
angus,1
animal,1
animated,1
animating,1
anne,1
annie,1
anonymous,1
anselmo,1
ant,1
anthropomorphize,1
anticipate,1
antipathies,1
antique,1
anuar,1
anushri,1
anxieties,1
anytime,1
apartments,1
aperitifs,1
aphorist,1
apologetic,1
apologize,1
apologized,1
apologizing,1
apology,1
app,1
appalling,1
apparatus,1
apparent,1
appealing,1
appearances,1
appease,1
appelbaumeconomy,1
appellate,1
applauding,1
appleby,1
appointees,1
appointment,1
apprehension,1
apprehensions,1
apprentice,1
approaching,1
appropriated,1
appropriately,1
appropriating,1
approves,1
approvingly,1
arab,1
arabia,1
arabiafrom,1
arabs,1
araxia,1
arbitration,1
arc,1
arcane,1
arched,1
architecture,1
archival,1
arduous,1
ariel,1
arielle,1
arlie,1
arm,1
arnault,1
arnold,1
arose,1
arousing,1
arranged,1
array,1
arrayed,1
arrestee,1
arrestees,1
arrives,1
arrow,1
articulated,1
artist,1
artists,1
artwork,1
ascendant,1
ascent,1
ashore,1
asiatic,1
asmar,1
aspiring,1
assaulting,1
assemblage,1
assertions,1
assessing,1
assigning,1
assistants,1
assisted,1
assisting,1
assurances,1
assured,1
assuring,1
astounding,1
astrophysicist,1
ate,1
atlanta,1
atomic,1
atossa,1
attach,1
attaching,1
attacker,1
attainment,1
attendance,1
attendant,1
attest,1
attic,1
attire,1
attractive,1
attributable,1
attribute,1
attributed,1
audacity,1
audiences,1
auditorium,1
aunts,1
auschwitz,1
authenticity,1
authorize,1
authors,1
authorship,1
autistic,1
automatically,1
automobiles,1
avalanche,1
avatar,1
averages,1
avert,1
avid,1
avoids,1
awake,1
award,1
awards,1
awfully,1
awkwardly,1
axelrod,1
ayn,1
azmeh,1
babies,1
bachelor,1
bachmann,1
backbone,1
backdoor,1
backdrop,1
backfire,1
backgrounds,1
backlogged,1
backlogs,1
backpacks,1
backs,1
backstage,1
backstopped,1
backtracking,1
backyard,1
baffled,1
baffling,1
bait,1
balanced,1
balcomb,1
balkanization,1
ball,1
ballooned,1
balmes,1
bandage,1
bandrivska,1
bands,1
bandwagon,1
bang,1
bangladeshis,1
bangor,1
banker,1
bankruptcy,1
bankrupted,1
bannonpaul,1
bans,1
barbarism,1
barbecue,1
barbed,1
barbering,1
barging,1
barista,1
barking,1
barra,1
barracks,1
barrage,1
barre,1
barreling,1
barreto,1
barring,1
barrios,1
barron,1
barry,1
battering,1
battery,1
batting,1
battlefield,1
bavarian,1
bazaar,1
bbc,1
beans,1
beard,1
bearer,1
bearing,1
beat,1
beatings,1
beautifully,1
beck,1
bedouin,1
bedraggled,1
beds,1
befitting,1
begg,1
begich,1
beginnings,1
begrudgingly,1
behavioral,1
beheaders,1
behemoths,1
belarus,1
belated,1
belcher,1
believers,1
belittled,1
bell,1
bellport,1
belonging,1
belongs,1
bemoaned,1
bemoaning,1
benchmark,1
bend,1
benedetta,1
beneficial,1
benevolent,1
benjamin,1
benkoe,1
bennie,1
beppe,1
berating,1
berenice,1
bergen,1
berkshire,1
bern,1
bernard,1
bernie,1
berrones,1
berths,1
berton,1
besides,1
besieged,1
bespectacled,1
beth,1
bethlehem,1
betrayal,1
beverly,1
bewildering,1
bezos,1
bianco,1
biases,1
bible,1
biblical,1
bicker,1
bickered,1
bickering,1
bifurcated,1
bigot,1
bike,1
bile,1
billed,1
billing,1
billionaire,1
billions,1
bin,1
binyamin,1
biographer,1
biographical,1
biography,1
biometric,1
bipartisanship,1
birds,1
birkenstock,1
birthday,1
birther,1
birthplace,1
birthright,1
bishop,1
bitterness,1
blacked,1
blackened,1
blackout,1
bland,1
blando,1
blankets,1
blaring,1
blatant,1
blaze,1
bleak,1
blend,1
blended,1
blight,1
blip,1
blocks,1
blocs,1
blond,1
blonde,1
bloodline,1
bloomberg,1
blowback,1
blowing,1
blown,1
blueprints,1
bluff,1
blumenthal,1
blurted,1
bluster,1
boarded,1
boarding,1
boardinghouse,1
boardman,1
boats,1
boehner,1
bogged,1
bogus,1
boiled,1
bolstered,1
bolstering,1
bolts,1
bomb,1
bombarded,1
bombardment,1
bombs,1
bonding,1
bonfire,1
bono,1
boogeyman,1
booker,1
boomerang,1
booming,1
bordered,1
borderless,1
bore,1
borjas,1
bosnia,1
botched,1
botti,1
bouchard,1
boulders,1
bounce,1
bouncing,1
boundary,1
bounded,1
bounty,1
bowling,1
boycott,1
brace,1
bracing,1
braided,1
braillard,1
brainer,1
branded,1
brands,1
bravado,1
brave,1
brazil,1
bread,1
breadth,1
breadwinner,1
breaker,1
breasts,1
breathing,1
breathless,1
breaths,1
breed,1
brexiteers,1
brian,1
brickbats,1
bricks,1
bridges,1
bridging,1
briefings,1
briefs,1
brinkmanship,1
brisk,1
broadcaster,1
broadening,1
broadens,1
brokered,1
brokers,1
broletto,1
bronwen,1
brooklin,1
broward,1
browning,1
brownsville,1
browser,1
bru,1
brunberg,1
brunt,1
brush,1
brusquely,1
brutality,1
brute,1
bryan,1
bubble,1
buck,1
bucket,1
bucking,1
bucknell,1
budge,1
budgeting,1
budgets,1
budging,1
buffett,1
buffing,1
buffoonish,1
builds,1
bulletin,1
bullshit,1
bullying,1
bumpy,1
bunch,1
buoy,1
burbank,1
burdens,1
burgeoning,1
burger,1
burgers,1
burglaries,1
buried,1
burke,1
burma,1
burned,1
burning,1
burrowed,1
bursting,1
businessman,1
butter,1
buttoned,1
buyout,1
buys,1
buzz,1
byall,1
bydemocrats,1
byeditorial,1
byeditorialcongress,1
byeditorialit,1
byeditorialthis,1
byevery,1
byfrom,1
byin,1
byletterto,1
bylos,1
bynothing,1
byon,1
byopinionthe,1
byopinionwhen,1
bypass,1
byrne,1
byuntil,1
bywhat,1
cacti,1
cajoling,1
cake,1
cal,1
californian,1
caliphate,1
caller,1
calms,1
cambodia,1
cambodians,1
cameo,1
campaigners,1
campaigning,1
camps,1
campusthis,1
cancel,1
candid,1
candidly,1
candlewood,1
canny,1
cans,1
canteens,1
canterbury,1
cantor,1
capable,1
capacity,1
capita,1
capitalize,1
capitalizing,1
capito,1
capsizes,1
captures,1
cardozo,1
carefully,1
cares,1
caretakers,1
cargo,1
caribbean,1
carl,1
carnage,1
carnell,1
carpet,1
carries,1
carrillo,1
carts,1
carvajal,1
carved,1
carwashes,1
casa,1
cascade,1
caspani,1
casta,1
caste,1
castedo,1
castigated,1
casual,1
casualty,1
catalina,1
catalyst,1
catastrophic,1
catchall,1
catching,1
catering,1
catherine_luceygo,1
catholic,1
catholics,1
caustic,1
caution,1
cautiously,1
cave,1
cbd,1
cbs,1
cca,1
ceases,1
ceiling,1
celebratory,1
celebrity,1
cellphones,1
cellular,1
cement,1
cemetery,1
cemeteryrevenue,1
censuses,1
centennial,1
centinela,1
centrality,1
centric,1
cer,1
ceremonial,1
certified,1
chad,1
chagrined,1
chair,1
chairmen,1
chalatenango,1
challengers,1
championing,1
champions,1
characteristics,1
characterizations,1
characterizes,1
characterizing,1
charismatic,1
charity,1
charlie,1
charlottesville,1
charter,1
charts,1
chased,1
chasing,1
chauvinism,1
chauvinistic,1
cheaper,1
checking,1
checkthree,1
cheer,1
cheered,1
cheering,1
cheerleaders,1
chef,1
chemical,1
cherelus,1
cherry,1
chest,1
chicken,1
chiding,1
chilean,1
chileans,1
chilling,1
chinafrom,1
chinatown,1
chips,1
chirla,1
choke,1
choosing,1
christ,1
christianscribbling,1
christie,1
chronicle,1
chunk,1
chuquirima,1
churches,1
churchgoing,1
cigarettes,1
circling,1
circumvent,1
cirque,1
citations,1
citibank,1
civilians,1
civilizational,1
civilizations,1
civilize,1
clad,1
clan,1
clancy,1
clap,1
clapped,1
clapping,1
clare,1
clarify,1
clarinetist,1
clark,1
clarksville,1
clean,1
cleans,1
cleansing,1
cleared,1
clearest,1
cleavage,1
cleric,1
clerk,1
climates,1
climb,1
clinched,1
clinging,1
clinics,1
clippings,1
clique,1
clitorectomies,1
clocks,1
clogged,1
clooney,1
closest,1
closures,1
clothed,1
cloud,1
clues,1
clung,1
coached,1
coaches,1
coarse,1
coaster,1
coattail,1
cobbled,1
cobbles,1
cochraneimmigration,1
cod,1
coded,1
codes,1
codified,1
cody,1
coerced,1
coffee,1
cohort,1
collaboration,1
collaborator,1
collar,1
collared,1
collecting,1
collectors,1
colombian,1
colonel,1
colonies,1
colonization,1
colonized,1
colors,1
columbia,1
columbus,1
coma,1
combinations,1
combining,1
comedians,1
comedy,1
comers,1
comfortably,1
comforted,1
commander,1
commands,1
commensurate,1
commented,1
commenter,1
commenters,1
commenting,1
commercial,1
commits,1
committees,1
commonalities,1
commonwealth,1
communal,1
communitarian,1
communitywide,1
commute,1
comparable,1
comparatively,1
compares,1
comparisons,1
compel,1
competitiveness,1
complaining,1
complementary,1
complements,1
complexes,1
complexities,1
complicate,1
complicating,1
complication,1
complicity,1
complied,1
component,1
comports,1
compounding,1
comprehension,1
comprised,1
compromised,1
compromising,1
computerssilicon,1
conceal,1
concealed,1
conceived,1
conception,1
concepts,1
concert,1
conclude,1
conclusions,1
condemnation,1
conditioned,1
conferences,1
confession,1
confident,1
confidential,1
confiding,1
confining,1
confirming,1
conflate,1
conflated,1
conflicts,1
conform,1
conformity,1
confounded,1
confronting,1
confuses,1
congratulatory,1
congressman,1
congressmen,1
conjured,1
conjures,1
conn,1
connected,1
connections,1
connotations,1
conscience,1
consecutive,1
consenting,1
consequential,1
consequently,1
conservationist,1
conservatism,1
considerations,1
consisting,1
consists,1
consolidating,1
consortium,1
conspiracies,1
constellation,1
constituencies,1
constituency,1
constitute,1
constitutions,1
constraints,1
construct,1
constructively,1
consul,1
consular,1
consulates,1
consult,1
consultations,1
consulting,1
consults,1
contacted,1
contacts,1
contaminated,1
contamination,1
contemplating,1
contended,1
contender,1
content,1
contents,1
contested,1
continent,1
continual,1
contra,1
contraband,1
contract,1
contracting,1
