text,size
nickname,2
nigerian,2
nights,2
noah,2
nobel,2
nocommon,2
nod,2
nominate,2
nominations,2
nondefense,2
nonmilitary,2
nonpartisan,2
nonwhite,2
noon,2
noro,2
nosenator,2
notes,2
nov,2
novel,2
nuanced,2
nut,2
obligations,2
obrador,2
obstruction,2
obvious,2
occasions,2
occupations,2
occupy,2
ongoing,2
online,2
onslaught,2
opening,2
opens,2
operation,2
opponent,2
opposes,2
optionsgood,2
optionsthe,2
ordinary,2
origins,2
otros,2
outcry,2
outlook,2
output,2
outrageous,2
overly,2
overseas,2
overstate,2
overstayed,2
overstepped,2
overtly,2
overtures,2
owe,2
owner,2
padilla,2
paige,2
pain,2
panic,2
panicked,2
parameters,2
parcel,2
parenthood,2
park,2
partenheimer,2
partial,2
partially,2
participated,2
passionate,2
pathetic,2
patients,2
patriotic,2
pawns,2
penchant,2
penn,2
pension,2
per,2
perceived,2
peril,2
periods,2
permissible,2
permitted,2
perpetuated,2
persecution,2
persons,2
persuaded,2
petitioners,2
pets,2
petty,2
philadelphia,2
philanthropy,2
phones,2
photo,2
picking,2
picks,2
pictures,2
pile,2
pizza,2
placing,2
plagued,2
plain,2
planet,2
plausible,2
plunging,2
podlodowski,2
pointedly,2
pollution,2
portray,2
portrayed,2
pose,2
poses,2
posse,2
potus,2
pour,2
poured,2
praeli,2
pray,2
prayed,2
preaching,2
precious,2
predict,2
predominantly,2
preference,2
preliminary,2
preschool,2
preservation,2
pressuring,2
pretend,2
pretext,2
prevention,2
prevents,2
prices,2
primarily,2
prioritizing,2
prison,2
privileges,2
probable,2
proceeded,2
processions,2
proclaimed,2
proclamation,2
products,2
profitable,2
prolonged,2
prompted,2
prompting,2
proof,2
propounded,2
prosecutor,2
prosecutors,2
protagonist,2
protectionism,2
provoke,2
publish,2
published,2
publisher,2
pulitzer,2
pulling,2
punished,2
punishment,2
pushes,2
quarters,2
quit,2
quomore,2
quotas,2
quotation,2
raced,2
railing,2
raises,2
rallying,2
rank,2
ranks,2
ransom,2
rapid,2
ratings,2
rationale,2
raw,2
ray,2
readers,2
realistic,2
realities,2
reapply,2
reasonably,2
reassurance,2
reassure,2
reassuring,2
rebekah,2
rebukes,2
reception,2
recoup,2
recourse,2
recruited,2
recruiting,2
reduced,2
reduction,2
refer,2
reflected,2
refrain,2
refugees,2
refusal,2
regain,2
regents,2
regional,2
reintegration,2
reiterate,2
relations,2
relevant,2
relied,2
relieve,2
remarkably,2
remind,2
reminded,2
reminder,2
reminiscent,2
remote,2
renaming,2
rend,2
rendering,2
renegotiated,2
renegotiating,2
rep,2
repayment,2
replaced,2
replacing,2
reports,2
representations,2
republicansno,2
requirement,2
rescued,2
researchers,2
resent,2
reservations,2
resided,2
resident,2
resigned,2
resilience,2
resonate,2
respects,2
respite,2
respondents,2
responses,2
responsibly,2
retailers,2
retaliate,2
retrial,2
rev,2
reverence,2
reversal,2
reverse,2
reviews,2
revisited,2
revoke,2
revoking,2
revolutionary,2
rift,2
rincon,2
risch,2
risen,2
roadsides,2
roberto,2
robust,2
rodgers,2
rollback,2
romero,2
ronald,2
roommates,2
root,2
rosa,2
roskam,2
rowe,2
rubbing,2
rubbish,2
rubio,2
rug,2
sabotage,2
sabotaged,2
sacrificed,2
safer,2
sale,2
salvage,2
sane,2
satisfy,2
saved,2
scant,2
schaefer,2
scheduledgang,2
scheduledmccain,2
scheduledwhite,2
schick,2
schriefer,2
schrier,2
scramble,2
scrap,2
sean,2
searching,2
seasonal,2
seated,2
secret,2
sector,2
secular,2
seder,2
seeks,2
sees,2
selected,2
sends,2
sensitive,2
sentence,2
sentences,2
separation,2
settle,2
settlement,2
shah,2
shakir,2
shameful,2
shaping,2
sheer,2
shelters,2
sheriff,2
shifted,2
shifts,2
shipments,2
shopping,2
shores,2
shorthand,2
shouted,2
shrugged,2
shuffled,2
shumate,2
sick,2
sidestepped,2
significance,2
silicon,2
simpson,2
sinclair,2
sister,2
sixno,2
sixth,2
skeoch,2
sky,2
slammed,2
slated,2
slatery,2
slightly,2
slowly,2
smallest,2
smile,2
socially,2
societies,2
sold,2
soldiers,2
solely,2
solving,2
somebody,2
somewhere,2
sooner,2
sophia,2
soriano,2
sorts,2
sounded,2
spare,2
sparing,2
sparse,2
specifics,2
specify,2
speculation,2
spitalnick,2
sponsorship,2
spouses,2
sprawling,2
spreading,2
squandered,2
sriskandarajah,2
staggering,2
stain,2
stamps,2
star,2
stars,2
startling,2
stations,2
staying,2
stems,2
stepping,2
sternly,2
sticker,2
sticking,2
stigma,2
stoked,2
stores,2
straight,2
strategic,2
streak,2
strenuously,2
stretch,2
stretched,2
stretches,2
strip,2
structure,2
stuck,2
stymied,2
subjecting,2
subjects,2
submitted,2
substantive,2
substitute,2
subtle,2
suburban,2
successes,2
suits,2
sulphur,2
summarily,2
summon,2
summoned,2
sun,2
sundays,2
sunglasses,2
sunny,2
supervision,2
supervisor,2
supplied,2
supporter,2
suppression,2
surely,2
surname,2
surnames,2
surprising,2
survival,2
surviving,2
suspicion,2
suzannah,2
sweated,2
swell,2
swing,2
switzerland,2
sworn,2
sylvia,2
symbol,2
systemstatus,2
tailored,2
tale,2
talented,2
tank,2
tantrum,2
taylor,2
tea,2
tear,2
teenagers,2
telenovela,2
tempered,2
tense,2
tenure,2
terrific,2
territory,2
terrorists,2
tester,2
theme,2
thin,2
thirds,2
thrilled,2
thrive,2
thrust,2
thumbs,2
thus,2
tie,2
tiffany,2
tight,2
tijuana,2
tillis,2
timely,2
timestalk,2
timothy,2
tinged,2
tocitizenship,2
tocitizenshipnocitizenshipproposal,2
todd,2
toeniskoetter,2
torpedo,2
torres,2
toss,2
touch,2
tour,2
toxic,2
tracks,2
traction,2
trading,2
traditionally,2
trafficking,2
training,2
transformed,2
trap,2
traumatic,2
travelling,2
travesty,2
treat,2
tree,2
trend,2
trending,2
trials,2
tries,2
troubled,2
tucked,2
turley,2
turmoil,2
types,2
ukraine,2
unaccompanied,2
unapologetic,2
unbelievable,2
uncles,2
uncompromising,2
undercutting,2
undermines,2
understands,2
undone,2
uneasy,2
unfairly,2
unfold,2
unfolding,2
unfortunately,2
unhelpful,2
unilateral,2
unions,2
unique,2
units,2
unjustly,2
unlike,2
unpopularity,2
unreasonable,2
unrelated,2
unrest,2
unsettled,2
untenable,2
unveiled,2
unwillingness,2
upend,2
upended,2
urban,2
useless,2
vacillating,2
vague,2
valid,2
validate,2
valuable,2
van,2
vendors,2
venezuela,2
veracruz,2
verified,2
vermont,2
vicente,2
video,2
viewpoint,2
vigil,2
vigorous,2
vindicating,2
vindu,2
violation,2
voiced,2
volatile,2
volume,2
volunteered,2
vowing,2
vs,2
walks,2
warren,2
wary,2
wasted,2
wealth,2
wear,2
web,2
websites,2
weekdays,2
whatsapp,2
whenever,2
whims,2
whiplash,2
widened,2
wikler,2
wild,2
wilderness,2
wimbledon,2
winds,2
winner,2
wiped,2
wire,2
withdrew,2
withheld,2
withholding,2
wonderful,2
wonderly,2
wore,2
workplaces,2
worldview,2
wound,2
wow,2
wrestled,2
writes,2
xenophobia,2
yard,2
yearlong,2
yorkers,2
youngest,2
zandi,2
zemansky,2
zraick,2
zuckerberg,2
aaron,1
aback,1
abandonment,1
abandons,1
abbott,1
abilities,1
ablaze,1
abolish,1
abolition,1
abomination,1
abrupt,1
absorbed,1
abundantly,1
abused,1
abusers,1
abusing,1
abysmal,1
aca,1
academically,1
accede,1
acclaimed,1
accolades,1
accommodate,1
accompany,1
accomplished,1
accomplishments,1
accordance,1
accountable,1
accountant,1
accrual,1
accurately,1
accusation,1
accuse,1
achievable,1
acquiesce,1
acquire,1
activated,1
active,1
actress,1
acuity,1
adam,1
adapt,1
adds,1
adequately,1
adjectives,1
adjudicate,1
adjudication,1
adjustment,1
administrator,1
adminstrative,1
admiration,1
admired,1
admirers,1
admit,1
admits,1
admonished,1
adopts,1
adored,1
adrift,1
advanced,1
advancing,1
advantageous,1
advantages,1
adventure,1
advise,1
advises,1
affiliate,1
affiliation,1
affirmative,1
affirmatively,1
affirming,1
afflicted,1
affords,1
afloat,1
afoul,1
aftermath,1
afternoons,1
aftershocks,1
afterwards,1
aged,1
aggravate,1
aggressiveenforcementproposal,1
aggrieved,1
agitated,1
agitators,1
agonized,1
agonizing,1
agrees,1
ailing,1
ails,1
aiming,1
airfare,1
airmen,1
airplane,1
airport,1
akin,1
al,1
alanfeuergo,1
alarm,1
alarming,1
alarms,1
alas,1
alaska,1
albeit,1
alberto,1
alcindor,1
alex,1
alienate,1
alienated,1
alienates,1
alignment,1
alive,1
allegations,1
alleges,1
allegiance,1
alleging,1
alles,1
alleys,1
allied,1
allison,1
alliterative,1
allocating,1
allocation,1
allude,1
alluded,1
alluding,1
altercation,1
alternatives,1
amazontrump,1
amelia,1
americabrian,1
amerispeak,1
amiena,1
amounts,1
amparo,1
amplified,1
amplifies,1
anachronism,1
analysiswashington,1
analyst,1
analytics,1
anarchists,1
ancestors,1
ancient,1
andia,1
andrea,1
andres,1
android,1
anesthesia,1
angel,1
angelenos,1
angels,1
angering,1
angling,1
animated,1
ann,1
anne,1
annoyed,1
anoint,1
anonymous,1
answered,1
answering,1
antarctica,1
antebellum,1
anthem,1
anticipate,1
anticipated,1
anticipates,1
anticipating,1
anticipation,1
antonin,1
antonym,1
apne,1
apnorc,1
apolinar,1
apology,1
apostasy,1
appalled,1
appealing,1
appeasing,1
applauded,1
applauding,1
appleby,1
applethe,1
applicable,1
appointment,1
appraisal,1
apprehensions,1
appropriated,1
appropriation,1
approvals,1
approves,1
approvingly,1
apps,1
aptly,1
aquinas,1
architectural,1
architecture,1
arduous,1
arena,1
aristotle,1
army,1
arrange,1
arrangement,1
arrow,1
arrue,1
arsenal,1
articulate,1
articulates,1
artists,1
artwork,1
asap,1
ascent,1
ashamed,1
aspect,1
aspirations,1
aspiring,1
assailing,1
assassin,1
assassins,1
assembly,1
assertively,1
asses,1
assessed,1
assessing,1
asset,1
assets,1
assigned,1
assimilate,1
assimilating,1
assists,1
associations,1
assuage,1
assumed,1
assuming,1
assumption,1
assured,1
astigmatism,1
astounding,1
ata,1
attach,1
attaching,1
attachment,1
attempting,1
attendance,1
attendees,1
attracting,1
attributable,1
attribute,1
attributes,1
attrition,1
atvs,1
auspicious,1
austen,1
austerity,1
austin,1
authored,1
authorizations,1
autistic,1
auto,1
automakers,1
automatically,1
autopilot,1
autumn,1
avatar,1
avelino,1
averaging,1
averse,1
averted,1
aviation,1
avidly,1
avoids,1
award,1
awarded,1
awash,1
awd,1
awkward,1
ax,1
axelrod,1
ayres,1
babbles,1
babysits,1
babysitter,1
bach,1
bachelor,1
backdrop,1
backfire,1
backpack,1
backs,1
backstage,1
backyard,1
backyards,1
bader,1
bags,1
baiting,1
baking,1
balanced,1
balconies,1
ballistic,1
ballooned,1
bang,1
bangladesh,1
banished,1
banners,1
bans,1
banter,1
baptist,1
bare,1
barely,1
barometers,1
baron,1
barra,1
barreled,1
barreling,1
barrels,1
barricades,1
barring,1
barron,1
baruch,1
barulich,1
baseball,1
basest,1
bash,1
basics,1
basilisa,1
bath,1
bathe,1
battled,1
battleground,1
battles,1
bauer,1
beacons,1
bearers,1
beast,1
beaten,1
beatify,1
beaumont,1
beauty,1
bedeviled,1
beef,1
begg,1
begging,1
beginnings,1
behaviors,1
beings,1
belatedly,1
beleaguered,1
believer,1
bell,1
bellows,1
bells,1
bellwether,1
belonged,1
belongs,1
belt,1
beltway,1
bemoan,1
bemoaning,1
bend,1
bending,1
beneath,1
benefited,1
benefiting,1
benkoe,1
bennet,1
bennie,1
ber,1
berated,1
berating,1
berengaut,1
bergen,1
bertha,1
besides,1
bethlehem,1
betray,1
betting,1
betty,1
beware,1
bewildered,1
bewildering,1
biases,1
bids,1
bigot,1
bike,1
billboards,1
billionaire,1
billionaires,1
bin,1
binational,1
biology,1
biometric,1
biracial,1
birmingham,1
birthplaces,1
bishops,1
blackmail,1
blacks,1
blackstone,1
bland,1
blankets,1
blankfein,1
blared,1
blasio,1
blaze,1
blend,1
blending,1
blindfolded,1
blindsided,1
blithe,1
blithely,1
blitz,1
blockade,1
blocs,1
blogs,1
bloodbath,1
bloomberg,1
blossoms,1
blowback,1
blueprint,1
bluntly,1
boardrooms,1
boards,1
boats,1
bobcats,1
bodies,1
bogged,1
boggling,1
bogot,1
bohan,1
boiled,1
bolstering,1
bomb,1
bombarded,1
bombastic,1
bombs,1
bone,1
boned,1
boom,1
boomers,1
boon,1
boorishness,1
boosters,1
borosage,1
borrow,1
borrowers,1
borrowing,1
boston,1
bothered,1
boulder,1
bound,1
boundaries,1
boundary,1
bounded,1
boundless,1
bounds,1
bounty,1
boutrous,1
bowl,1
bowling,1
bows,1
boxed,1
boxer,1
boxes,1
boxthe,1
boy,1
boyfriends,1
braced,1
bracing,1
brady,1
bragg,1
bragged,1
braillard,1
brainer,1
brains,1
bramble,1
bravely,1
bravery,1
brazen,1
brazenly,1
brazil,1
bre,1
breachesthe,1
bread,1
breaker,1
breath,1
breathe,1
breeds,1
brennan,1
brethren,1
brett,1
brewing,1
brewster,1
brexit,1
bricks,1
brightest,1
bristled,1
broadcast,1
broadside,1
brokered,1
bronx,1
brothers,1
brownsville,1
bruised,1
brunch,1
brutality,1
brutally,1
buck,1
bucking,1
buckle,1
budge,1
budgeting,1
budgets,1
budging,1
buettgenbach,1
bulk,1
bulldozes,1
bulletproof,1
bullish,1
bullock,1
bump,1
bumpier,1
bumpkins,1
bumps,1
buoyed,1
burdens,1
burke,1
burleigh,1
burling,1
burned,1
burns,1
burp,1
businessman,1
butter,1
buttons,1
buzzfeed,1
byafter,1
bychaos,1
bydoes,1
byeditorialpresident,1
byeditorialthe,1
bygood,1
byin,1
bylettersto,1
bynews,1
bynothing,1
byon,1
byopinionaccording,1
byopiniondonald,1
byopinionpast,1
byopinionthe,1
byour,1
bypass,1
bypassing,1
bypresident,1
byron,1
byturning,1
bywhat,1
bywhere,1
cafe,1
caked,1
californian,1
callers,1
callous,1
camara,1
campus,1
campuses,1
campustuesday,1
canadian,1
canadians,1
candidacy,1
candlelight,1
canneries,1
canny,1
cantor,1
capably,1
capecchi,1
capistrano,1
capita,1
capitalize,1
capitulating,1
capitulation,1
capped,1
capps,1
capriciously,1
capriciousness,1
caption,1
capture,1
caravantrump,1
cared,1
careened,1
caregiving,1
caren,1
cares,1
carnage,1
carnegie,1
carnes,1
carpet,1
carpetwinnerssee,1
carries,1
cartagena,1
cartels,1
carts,1
carved,1
casa,1
cascades,1
cascading,1
cashour,1
casta,1
casts,1
catchall,1
categorical,1
categorization,1
caters,1
catherine,1
catholics,1
cathy,1
caution,1
cautiously,1
cavalry,1
caving,1
cbp,1
ceased,1
celebratory,1
celebrity,1
cement,1
censure,1
centrality,1
ceraweek,1
certificate,1
chafed,1
chafing,1
chains,1
chait,1
champ,1
champion,1
championship,1
chappaqua,1
chapters,1
characterization,1
charades,1
charging,1
charisma,1
charities,1
charity,1
charter,1
chastised,1
chatting,1
chatty,1
chazin,1
cheap,1
cheaper,1
checkpoint,1
checkthree,1
checkups,1
cheered,1
cheerleaders,1
cheeseburgers,1
chelan,1
chemical,1
cherry,1
cheryl,1
chess,1
chest,1
chewing,1
chiapas,1
chided,1
chiding,1
childhoods,1
chimed,1
chin,1
chips,1
chit,1
chocolate,1
choi,1
choir,1
choosing,1
choral,1
chord,1
christina,1
chronicle,1
chrystia,1
chuckle,1
circles,1
circling,1
circulate,1
circumventing,1
circus,1
cirque,1
cite,1
citigroup,1
civilian,1
clapped,1
clarify,1
clark,1
clash,1
clashed,1
clashes,1
classic,1
claudia,1
clayton,1
clearance,1
clearinghouse,1
clenched,1
clerics,1
clerked,1
climb,1
clips,1
clique,1
clocks,1
closest,1
closure,1
closures,1
clothe,1
clouding,1
clout,1
clubs,1
clue,1
clues,1
clutched,1
cluttered,1
coalesces,1
coalitions,1
coastal,1
coaster,1
cobbles,1
cochrane,1
coerce,1
coffee,1
coincidence,1
coincidentally,1
coldest,1
coldhearted,1
collaboration,1
collar,1
colleague,1
collected,1
collectively,1
colluding,1
collusion,1
colombian,1
colombians,1
colon,1
colonists,1
colorful,1
columbia,1
columbus,1
columnistno,1
columnistwhich,1
coma,1
combating,1
combative,1
combinations,1
combine,1
combines,1
comcast,1
comedian,1
comforting,1
commands,1
commendations,1
commentary,1
commercial,1
commercials,1
commingled,1
commitments,1
committees,1
communal,1
communitywide,1
commuters,1
compact,1
companyrobert,1
comparable,1
compelled,1
compensate,1
compete,1
complains,1
complaint,1
complements,1
complicate,1
complicit,1
comply,1
component,1
composer,1
composition,1
compounds,1
comprehension,1
compromised,1
conaway,1
conceal,1
concealed,1
conceding,1
conceit,1
concentration,1
concepts,1
concession,1
conciliatory,1
conclusions,1
conclusive,1
conditional,1
conditioned,1
condominium,1
conducive,1
conduit,1
cones,1
conferences,1
confessed,1
confidante,1
confine,1
conform,1
confounded,1
confounding,1
confronted,1
congratulating,1
congressman,1
conjunction,1
conjured,1
connected,1
connections,1
connects,1
connotations,1
conor,1
conquer,1
consecutive,1
considerably,1
consigning,1
consist,1
consolation,1
conspicuous,1
conspiracy,1
constellation,1
constitutes,1
constrained,1
consular,1
consulate,1
consulates,1
consultation,1
consultations,1
consulting,1
consume,1
consumed,1
contacted,1
contacting,1
containing,1
contemplate,1
contemplated,1
contemplating,1
contemporary,1
contenders,1
contends,1
contest,1
contests,1
contexts,1
continuity,1
continuous,1
contours,1
contraband,1
contraction,1
contradict,1
contradiction,1
contradicts,1
contrarian,1
contrasted,1
contributorduring,1
contributorhouston,1
contributoroakland,1
contributors,1
contributorthere,1
contributorthis,1
contributorwashington,1
contributorwhy,1
controlling,1
controversial,1
conundrum,1
conveniently,1
convening,1
conventionally,1
conventions,1
convince,1
cookies,1
cooney,1
cooperate,1
cooperating,1
coordinating,1
coordination,1
coordinators,1
copies,1
cops,1
copy,1
corey,1
corinne,1
corker,1
cornejo,1
corner,1
cornered,1
cornerstone,1
corona,1
corps,1
correct,1
corrective,1
correctness,1
corrects,1
correspondents,1
corridors,1
cosmetology,1
cosy,1
cotts,1
couldnot,1
counseled,1
counted,1
counterattack,1
counteroffer,1
counterproductive,1
counterterrorism,1
countervailing,1
coup,1
courageous,1
courting,1
courtroom,1
cousins,1
covington,1
cowan,1
cracked,1
cradle,1
crafted,1
craigslist,1
crap,1
crashed,1
crashes,1
crashing,1
crass,1
crassly,1
crawling,1
crazier,1
cream,1
creamed,1
creates,1
creative,1
creed,1
creeping,1
crew,1
criminalizing,1
cristina,1
crooked,1
crow,1
crowley,1
crown,1
cruces,1
cruelest,1
crumbling,1
crushing,1
crv,1
crystal,1
cuban,1
cudgel,1
cues,1
cuison,1
culminate,1
culminated,1
cultivate,1
cultivating,1
cultures,1
cuny,1
curbed,1
curbing,1
curbs,1
cure,1
curled,1
cursed,1
curt,1
curtail,1
curve,1
cusp,1
customer,1
cutoff,1
cycles,1
cynically,1
dacago,1
daddy,1
dam,1
damning,1
dampen,1
dampened,1
dangling,1
dapa,1
darlene,1
darnsman,1
dashed,1
database,1
dating,1
dave,1
davidson,1
dayana,1
deadly,1
deaf,1
dealcould,1
dealmakers,1
dean,1
dear,1
deathmartin,1
deaths,1
debilitating,1
debit,1
deborah,1
deception,1
decipher,1
declassifying,1
decline,1
declines,1
decorations,1
decrease,1
decreased,1
dedication,1
deduction,1
deemed,1
deeper,1
defeated,1
defenders,1
deferment,1
deferral,1
deferrals,1
defiant,1
define,1
defining,1
deflation,1
deflect,1
deft,1
defunct,1
defying,1
dehydrated,1
delegations,1
deli,1
deliberation,1
delight,1
delighted,1
delivers,1
delphine,1
deluge,1
deluged,1
delusional,1
demagogue,1
demagogues,1
demeanor,1
dementia,1
demographics,1
demonizing,1
demons,1
demonstrations,1
denham,1
denia,1
denial,1
deniers,1
denigrate,1
denny,1
dennys,1
denouement,1
denounce,1
denunciations,1
denver,1
dependent,1
depicts,1
deplorable,1
deploy,1
deployed,1
deployment,1
deports,1
depositions,1
depressed,1
deprive,1
deprived,1
derided,1
derision,1
derisive,1
descend,1
descendants,1
descended,1
descent,1
descriptions,1
descriptor,1
desensitize,1
desert,1
deserts,1
deserved,1
deserves,1
design,1
desired,1
desis,1
despair,1
dessert,1
destined,1
destroying,1
destroys,1
detailing,1
detain,1
detaining,1
detection,1
detentions,1
determining,1
deterrent,1
detested,1
detests,1
detract,1
detracting,1
detroit,1
devastated,1
develop,1
developing,1
devotion,1
dhl,1
diabetic,1
diagnostics,1
dial,1
diametrically,1
dictator,1
differed,1
differs,1
digest,1
diligently,1
dilute,1
dime,1
dimensions,1
diminishes,1
dined,1
diner,1
dining,1
diplomacy,1
dipped,1
directive,1
dirt,1
disabilities,1
disagreeing,1
disappear,1
disappeared,1
disappears,1
disapproved,1
disarm,1
disarray,1
disassociating,1
disavow,1
disavowal,1
disburse,1
discipline,1
disciplined,1
disclose,1
discomfort,1
discontent,1
discount,1
discouraged,1
discourages,1
discouraging,1
discourse,1
discretionary,1
discriminatory,1
discusses,1
disengaged,1
disgust,1
dishes,1
dishonor,1
dishonorably,1
disingenuous,1
disjointed,1
dislocation,1
dismantling,1
dismissal,1
disney,1
disorder,1
disorders,1
disparage,1
disparaged,1
dispatcher,1
displease,1
disposed,1
disposition,1
disproportional,1
disproportionately,1
disputed,1
disputing,1
disrespects,1
disrupted,1
disruptions,1
dissatisfaction,1
dissatisfied,1
dissembling,1
dissenters,1
dissenting,1
dissents,1
dissipate,1
dissipating,1
dissuading,1
distances,1
distorted,1
distracted,1
distracting,1
distraction,1
distractions,1
dithered,1
divergent,1
diversification,1
diversify,1
divides,1
dividing,1
diving,1
divinity,1
division,1
divulged,1
dizzying,1
doings,1
dolls,1
dolnick,1
domenech,1
domestically,1
dominance,1
dominate,1
dominated,1
dominating,1
dominican,1
domino,1
dominoes,1
donated,1
donation,1
donations,1
donnelly,1
donor,1
doris,1
dormancy,1
dormant,1
dose,1
doubling,1
downright,1
downside,1
downstairs,1
downtown,1
draconian,1
drafting,1
drags,1
drawbaugh,1
dreadful,1
dreading,1
dress,1
dresses,1
drift,1
drifted,1
drinking,1
drinks,1
drivers,1
drown,1
drowned,1
drowning,1
drunken,1
du,1
dual,1
dubbed,1
dubious,1
duck,1
dues,1
dunford,1
duped,1
duration,1
dustin,1
dwindling,1
dyed,1
dying,1
dynamic,1
dynamism,1
dysfunctional,1
ear,1
earmarked,1
earthchina,1
eased,1
eaten,1
ebay,1
ebaydevin,1
ecology,1
economically,1
economist,1
ecosystem,1
eda,1
eddie,1
edging,1
editors,1
eduardo,1
educate,1
educates,1
educationally,1
educations,1
educator,1
effusive,1
efr,1
eggshells,1
eighteen,1
eighth,1
ekins,1
elbows,1
elder,1
electrical,1
element,1
elena,1
elevated,1
eligio,1
elitist,1
elliot,1
eloquence,1
elude,1
emanuel,1
embarrassing,1
embarrassment,1
embassy,1
embattled,1
embedded,1
embodied,1
embodies,1
embody,1
emboldening,1
embraces,1
emigrated,1
emissions,1
emitting,1
emma,1
emmys,1
emphasize,1
empire,1
employs,1
empowered,1
empt,1
empting,1
emption,1
enabled,1
enabling,1
enactment,1
encephalopathy,1
enchilada,1
encounter,1
encounters,1
endorsement,1
endorsing,1
endowments,1
endured,1
energize,1
energizes,1
enforcements,1
engagements,1
engineered,1
england,1
enjoined,1
enraged,1
enraging,1
enriches,1
enshrines,1
ensnared,1
ensued,1
ensuing,1
ensured,1
enticed,1
entitled,1
entitlement,1
entreaties,1
entrenched,1
enumeration,1
envisioned,1
ephemeral,1
epic,1
epithet,1
epithets,1
epitome,1
equipment,1
equitable,1
equity,1
equivocal,1
equivocated,1
equivocating,1
erect,1
erected,1
ernest,1
ernesto,1
erode,1
eroded,1
eroding,1
erred,1
erroneously,1
esa,1
escalante,1
escalate,1
escalated,1
escaping,1
eskelsen,1
espinoza,1
essay,1
estateobituariesgo,1
ethic,1
etymological,1
eunice,1
euphemism,1
european,1
euthanasia,1
evacuees,1
evaluate,1
evaluated,1
evans,1
evelin,1
eventful,1
everyman,1
everywhere,1
evidenced,1
evidentiary,1
evidently,1
evils,1
eviscerated,1
ex,1
examine,1
examining,1
examples,1
exams,1
excellent,1
excerpt,1
excessive,1
excessively,1
excluded,1
exclusion,1
excruciating,1
excuse,1
exemplary,1
exempt,1
exempted,1
exemptions,1
exercised,1
exerted,1
exhaustion,1
exhibit,1
exhibition,1
exhibitions,1
exhilaratingly,1
exiled,1
exists,1
exit,1
exoneration,1
exorbitantly,1
expanded,1
expediency,1
expedited,1
expeditiously,1
expel,1
expelling,1
expensive,1
expert,1
expertly,1
explicit,1
explicitly,1
exploiting,1
exploits,1
explore,1
explosive,1
exposes,1
exposure,1
extensively,1
extinguish,1
extra,1
extraneous,1
extraordinarily,1
extrapolation,1
extravagant,1
extremes,1
fabricate,1
factions,1
facto,1
factual,1
fairness,1
fairview,1
faiz,1
faked,1
faking,1
fallout,1
faltered,1
fancy,1
fanfare,1
fanned,1
fantasy,1
farm,1
farmers,1
farming,1
farms,1
fashion,1
fatally,1
fatigue,1
favorably,1
favoring,1
favorites,1
fearless,1
fearmongering,1
feasible,1
feature,1
feces,1
fed,1
federation,1
feed,1
felons,1
felony,1
feminist,1
ferguson,1
fernando,1
ferocious,1
ferris,1
fervent,1
festering,1
fetal,1
fetched,1
feud,1
feuds,1
fickle,1
fictional,1
fictions,1
fiercely,1
fiercest,1
fiery,1
fights,1
figuring,1
filibusters,1
filings,1
filling,1
fills,1
filming,1
finale,1
financed,1
fingernails,1
fingerprinted,1
fingers,1
firedformer,1
firefighters,1
fires,1
fireside,1
firestorm,1
firsthand,1
fisherman,1
fishing,1
fissure,1
fists,1
fits,1
fizzle,1
flack,1
flag,1
flank,1
flashes,1
flat,1
flatbed,1
fleck,1
flee,1
fleeting,1
flowered,1
flown,1
fluctuating,1
flummoxed,1
flung,1
flurry,1
focal,1
foe,1
fog,1
foil,1
folding,1
follows,1
folly,1
foolish,1
foote,1
footed,1
forbade,1
forbearance,1
forbidding,1
forceful,1
forcefully,1
forecasts,1
foregone,1
foremost,1
foresaw,1
foreseeable,1
forest,1
forever,1
forged,1
forgive,1
forgiveness,1
forgot,1
formal,1
formed,1
formula,1
forrester,1
forsake,1
forsaking,1
fort,1
fortify,1
fortifying,1
forty,1
foster,1
foul,1
founded,1
fractal,1
fracture,1
fragile,1
fragrant,1
framed,1
france,1
frantic,1
fray,1
freak,1
freed,1
freedomworks,1
freiman,1
frelinghuysen,1
frenzied,1
frenzy,1
frequent,1
frequently,1
frets,1
friedman,1
friedrich,1
friendly,1
frontal,1
frontiers,1
fronts,1
frowned,1
fruitless,1
frustrates,1
fuel,1
fuels,1
fugitive,1
fulfilled,1
fulsome,1
fumed,1
fun,1
funny,1
furiously,1
furnish,1
furor,1
furthermore,1
fusillade,1
futile,1
fwd,1
gabriel,1
gabriela,1
gaggle,1
gainfully,1
gaining,1
galvanize,1
gamble,1
gambling,1
gaming,1
gangbangers,1
gap,1
gaps,1
garbage,1
gargantuan,1
garibo,1
garment,1
garnered,1
garza,1
gaslighting,1
gates,1
gatherings,1
gear,1
geared,1
gears,1
gee,1
gen,1
gender,1
gene,1
generalities,1
generated,1
gently,1
genuine,1
geoffrey,1
geopolitics,1
georgetown,1
geoscience,1
geraniums,1
germany,1
gerrymander,1
getters,1
gettysburg,1
ghostlike,1
gift,1
gigantic,1
gilded,1
gin,1
gina,1
ginsburg,1
girding,1
girlfriends,1
giveaways,1
glance,1
glenn,1
glimmer,1
glines,1
globalized,1
globe,1
gloves,1
glowing,1
glut,1
goaded,1
gold,1
goldman,1
golfer,1
golfing,1
goodstein,1
googlesundar,1
goose,1
gorham,1
gorsuch,1
governance,1
gown,1
gpa,1
grade,1
grading,1
gradual,1
graduation,1
